customer_id,industry_code,industry,industry_group,employee_count,sales,abm_num_debit,abm_avg_debit,abm_num_credit,abm_avg_credit,card_num_debit,card_avg_debit,card_num_credit,card_avg_credit,cheque_num_debit,cheque_avg_debit,cheque_num_credit,cheque_avg_credit,wire_num_debit,wire_avg_debit,wire_num_credit,wire_avg_credit,eft_num_debit,eft_avg_debit,eft_num_credit,eft_avg_credit,emt_num_debit,emt_avg_debit,emt_num_credit,emt_avg_credit,cash_percent,debit_percent
SYNCID0000016058,6541,Sporting Goods Stores,Specialty Stores,1,296619,,,,,,,,,1,716.03,0,,,,,,2,7723.885,0,,,,,,0.0,100.0
SYNCID0000016059,other,,,0,0,,,,,,,,,0,,1,80.42,,,,,,,,,,,,,0.0,0.0
SYNCID0000016060,7215,Holding Companies,Investment Companies,0,0,,,,,,,,,7,1395.34142857143,1,719.41,,,,,2,1637.24,0,,,,,,0.0,94.7722159566552
SYNCID0000016061,7791,Security and Investigation Services,Management Consulting,1,22147,,,,,118,278.285084745763,3,261.353333333333,,,,,,,,,,,,,,,,,0.0,97.6679941823287
SYNCID0000016062,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,6,4372.45166666667,1,67332.15,,,,,,,,,,,,,0.0,28.0384636184222
SYNCID0000016063,4561,General Freight Trucking Industry,Trucking and Freight,,46786,21,425.720476190476,17,1734.59294117647,58,188.729827586207,0,,1,1410.26,2,1356.225,0,,1,289.49,6,10959.2483333333,15,1247.50933333333,19,885.788947368421,1,5343.31,15.282446966764,64.7530916795972
SYNCID0000016064,8665,Offices of Physiotherapists-Occupational Therapists,Healthcare Providers,1,,,,,,,,,,1,880.07,0,,,,,,4,2697.615,3,339.816666666667,,,,,0.0,91.9664964010976
SYNCID0000016065,3081,Machine Shop Industry,,2,86320,,,,,124,242.538870967742,5,781.054,,,,,0,,3,549745.523333333,0,,1,518.6,,,,,0.0,1.78619648316921
SYNCID0000016066,6582,"Gift, Novelty and Souvenir Stores",Specialty Stores,1,0,,,,,3,206.823333333333,0,,6,7017.39666666667,3,2740.20333333333,,,,,,,,,6,1804.00166666667,0,,0.0,86.6914674838557
SYNCID0000016067,4241,Plumbing,Construction Trades and Finishing,1,0,,,,,65,502.833230769231,1,2195.97,,,,,,,,,,,,,,,,,0.0,93.7042379142509
SYNCID0000016068,9611,Motion Picture and Video Production,Entertainment and Recreation,2,104861,,,,,,,,,49,3617.59183673469,17,12693.7,,,,,0,,15,17899.2173333333,,,,,0.0,26.7952282962158
SYNCID0000016069,7292,"Estate, Trust and Agency Funds",Investment Companies,2,0,,,,,,,,,,,,,,,,,,,,,1,1786.26,0,,0.0,100.0
SYNCID0000016070,4013,Residential Renovation,Residential and Commercial Building Construction,,267688,,,,,1,1.15,0,,3,602057.28,2,63515.88,,,,,75,5870.86453333333,176,2506.935,113,1152.69840707965,22,708.336818181818,0.0,80.2796739237259
SYNCID0000016071,other,,,1,62499,,,,,446,299.77932735426,11,4212.85545454545,2,8168.735,3,96.5633333333333,,,,,,,,,1,244.33,1,1718.16,0.0,75.6589551445321
SYNCID0000016072,4276,Terrazzo and Tile Work,Construction Trades and Finishing,1,0,15,599.293333333333,9,3217.88444444444,186,137.243924731183,5,1759.512,,,,,,,,,,,,,,,,,29.3386301182603,47.757359396275
SYNCID0000016073,4299,Other Trade Work n.e.c.,Construction Trades and Finishing,1,0,,,,,,,,,,,,,,,,,130,2142.76923076923,142,1707.89373239437,,,,,0.0,53.4581088376467
SYNCID0000016074,other,,,1,225508,,,,,,,,,2,1158.555,0,,,,,,,,,,67,1590.23358208955,18,744.945555555556,0.0,89.0334302812963
SYNCID0000016075,8611,General Hospitals,Healthcare Providers,0,0,0,,4,440.16,21,143.968095238095,1,30.67,11,3323.12181818182,7,836.39,,,,,,,,,3,1204.06333333333,14,282.49,1.14659844105101,78.8269043904483
SYNCID0000016076,9911,Industrial Machinery and Equipment Rental and Leasing,Miscellaneous Services,0,0,,,,,,,,,,,,,,,,,,,,,1,526.34,1,1303.57,0.0,28.7631632156773
SYNCID0000016077,3099,Other Metal Fabricating Industries n.e.c.,,2,1311178,,,,,,,,,24,1773.2875,3,1105.47333333333,3,2129.08666666667,1,75012.39,1,1.44,1,185.3,,,,,0.0,38.4018070995595
SYNCID0000016078,other,,,0,0,,,,,1,0.0,0,,,,,,,,,,,,,,0,,2,65.34,0.0,0.0
SYNCID0000016079,other,,,2,0,,,,,83,223.881927710843,1,1958.08,,,,,,,,,5,515.246,7,286.602857142857,7,1168.76,2,615.58,0.0,84.9560492031176
SYNCID0000016080,4299,Other Trade Work n.e.c.,Construction Trades and Finishing,0,0,,,,,,,,,,,,,0,,1,615.95,,,,,,,,,0.0,0.0
SYNCID0000016081,other,,,0,0,0,,1,1756.76,10,122.349,1,2094.4,2,341.44,5,196.466,,,,,,,,,41,1586.12682926829,27,1098.95925925926,1.73177123380469,65.9854266870762
SYNCID0000016082,7761,Offices of Lawyers and Notaries,Management Consulting,1,0,2,853.395,12,10005.7891666667,30,548.687,1,829.49,1,1203.14,1,4616.02,,,,,23,2233.15391304348,50,1554.0804,3,1394.90666666667,3,1357.27,1.09663557040304,26.5469575857377
SYNCID0000016083,4013,Residential Renovation,Residential and Commercial Building Construction,1,0,3,684.2,8,4073.6975,84,125.880357142857,5,801.414,,,,,,,,,,,,,10,1807.117,0,,6.15853896841593,45.617070194728
SYNCID0000016084,7761,Offices of Lawyers and Notaries,Management Consulting,3,0,,,,,,,,,3,258705.383333333,3,2332.19666666667,0,,5,396507.126,1,47066.27,0,,1,1427.33,0,,0.0,29.3023507268185
SYNCID0000016085,,,,,312302,,,,,4,106.55,0,,20,2207.581,11,20217.2863636364,,,,,15,6612.366,3,6809.61333333333,,,,,0.0,37.1882804774042
SYNCID0000016087,7739,Other Accounting and Bookkeeping Services,Management Consulting,0,91787,,,,,7,73.2385714285714,0,,7,3741.30571428571,6,1670.26166666667,,,,,2,18529.44,1,518.48,8,322.555,11,592.51,0.0,79.5468735217861
SYNCID0000016088,7215,Holding Companies,Investment Companies,,4150524,,,,,,,,,5,1888.836,0,,,,,,2,16993.84,1,424.32,39,1977.65102564103,19,999.721578947368,0.0,86.127211112959
SYNCID0000016089,7771,Management Consulting Services,Management Consulting,1,0,,,,,,,,,,,,,,,,,1,136.78,1,372.12,,,,,0.0,26.8775790921596
SYNCID0000016090,8653,"Offices of Dentists, General Practice",Healthcare Providers,1,0,,,,,3,17.6166666666667,1,212.9,5,31880.836,8,56825.19,,,,,,,,,4,1890.3775,1,36.07,0.0,26.8575104954173
SYNCID0000016092,other,,,1,,,,,,90,231.297111111111,1,169.41,,,,,,,,,,,,,,,,,0.0,99.1927533158774
SYNCID0000016093,4011,Single Family Housing,Residential and Commercial Building Construction,1,65944,,,,,112,366.814464285714,2,95.065,,,,,,,,,,,,,,,,,0.0,99.5393395496125
SYNCID0000016094,4561,General Freight Trucking Industry,Trucking and Freight,1,182167,,,,,22,146.520909090909,1,40.25,,,,,,,,,,,,,,,,,0.0,98.7667409175448
SYNCID0000016095,4272,Drywall Work,Construction Trades and Finishing,4,502912,4,807.765,1,1046.7,121,221.806198347107,0,,23,9004.3747826087,13,6786.67538461538,,,,,9,3804.94222222222,5,4128.078,1,1573.49,4,745.7825,1.10855767466594,70.7433713446382
SYNCID0000016096,9953,Janitorial Services,Miscellaneous Services,2,220799,2,630.865,1,101608.99,120,227.045333333333,2,15649.8,21,1863.86714285714,23,10262.7426086957,,,,,,,,,,,,,23.5617746722658,15.4943591967065
SYNCID0000016097,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,91,1576.92164835165,26,1023.48961538462,,,,,,,,,,,,,0.0,84.3568066892951
SYNCID0000016098,other,,,2,0,,,,,,,,,,,,,,,,,49,4693.63571428571,50,2170.5014,,,,,0.0,67.9406700866808
SYNCID0000016100,6031,Pharmacies,Grocery Stores,,0,,,,,13,178.312307692308,0,,,,,,,,,,7,19647.8085714286,12,849.01,1,58.09,0,,0.0,93.2123966506623
SYNCID0000016101,4561,General Freight Trucking Industry,Trucking and Freight,1,0,,,,,,,,,1,336.35,1,15851.18,,,,,,,,,,,,,0.0,2.07783398702582
SYNCID0000016102,other,,,,,,,,,9,87.3144444444444,0,,3,252724.393333333,0,,,,,,6,391.625,4,57682.1525,,,,,0.0,76.7419437031893
SYNCID0000016103,7742,Media Representatives,Management Consulting,,0,,,,,4,56.155,0,,,,,,,,,,47,2277.35042553191,16,30507.01,2,1334.82,0,,0.0,18.3816103584316
SYNCID0000016104,7215,Holding Companies,Investment Companies,0,,,,,,,,,,1,23.51,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000016105,other,,,4,593903,,,,,119,336.559327731092,4,5221.65,4,8447.855,1,95.85,,,,,116,6740.21939655172,70,8981.06142857143,2,677.515,1,2606.75,0.0,56.7844509876448
SYNCID0000016106,7215,Holding Companies,Investment Companies,2,94538,,,,,,,,,17,1440.68058823529,6,3848.53666666667,,,,,,,,,,,,,0.0,51.4714879056062
SYNCID0000016107,4261,Electrical Work,Construction Trades and Finishing,1,122725,,,,,6,44.4516666666667,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000016108,9213,Take-Out Food Services,Restaurants and Bars,1,18410,,,,,6,220.066666666667,0,,,,,,,,,,31,1408.62483870968,67,8569.95597014925,,,,,0.0,7.26576219620817
SYNCID0000016109,7611,Insurance and Real Estate Agencies,Legal and Accounting Services,,0,,,,,28,116.026428571429,2,114.315,,,,,,,,,,,,,2,324.525,0,,0.0,94.4593618681569
SYNCID0000016110,8651,"Offices of Physicians, General Practice",Healthcare Providers,,0,,,,,,,,,1,42.42,2,2158.65,,,,,9,992.777777777778,3,5761.94,,,,,0.0,29.3566431462623
SYNCID0000016111,7215,Holding Companies,Investment Companies,1,42592,,,,,,,,,,,,,,,,,12,2575.45416666667,2,6038.095,,,,,0.0,71.9038408027241
SYNCID0000016112,other,,,0,,,,,,16,705.6825,1,2064.29,0,,2,193.44,,,,,8,672.95,3,288.92,5,466.914,1,10684.79,0.0,57.5826954050687
SYNCID0000016113,7759,Other Scientific and Technical Services,Management Consulting,1,0,,,,,,,,,2,398.75,2,7045.445,,,,,,,,,4,1894.845,3,448.306666666667,0.0,35.1782180005703
SYNCID0000016114,9712,Beauty Shops,Personal and Household Services,3,0,,,,,35,459.154571428571,0,,1,2311.01,2,1047.015,,,,,0,,10,4024.627,,,,,0.0,30.2715733348792
SYNCID0000016115,other,,,0,0,1,103.25,2,62.4,1,77.82,0,,,,,,,,,,10,3981.967,4,10061.61,6,203.993333333333,6,453.98,0.196418825372255,48.8908776133535
SYNCID0000016116,9631,Entertainment Production Companies and Artists,Entertainment and Recreation,1,144573,0,,1,1222.24,7,45.99,0,,0,,1,4831.79,,,,,5,982.292,2,4154.97,2,1782.71,1,1072.71,5.04318253932559,36.3054759775849
SYNCID0000016117,8653,"Offices of Dentists, General Practice",Healthcare Providers,5,1158412,4,441.33,2,3221.505,95,254.481052631579,4,4355.0175,0,,1,1944.18,,,,,18,8329.62055555556,15,1760.20933333333,,,,,0.773976006007245,77.1091944440438
SYNCID0000016118,6311,Automobile (New) Dealers,Automotive Dealerships and Repair,,0,,,,,,,,,,,,,,,,,2,296.06,12,832.195,,,,,0.0,5.59741209968181
SYNCID0000016119,other,,,20,1089477,1,1055.71,0,,90,129.816888888889,1,50.15,1,166.04,0,,,,,,0,,1,5314.75,,,,,5.77832609110917,70.6357412109466
SYNCID0000016120,4561,General Freight Trucking Industry,Trucking and Freight,1,285614,,,,,85,119.690352941176,3,621.16,2,300.435,1,52.02,,,,,1,249.97,3,4288.86333333333,5,267.032,11,436.447272727273,0.0,38.6932972770922
SYNCID0000016122,7215,Holding Companies,Investment Companies,1,1,,,,,,,,,1,2664.68,0,,,,,,,,,,2,2045.17,1,63.17,0.0,99.0735077784573
SYNCID0000016124,0239,Other Services Incidental to Agriculture n.e.c.,Agricultural Support and Services,1,0,,,,,88,399.1975,4,198.325,63,1383.76365079365,17,8289.54,,,,,29,981.010344827586,6,4924.65833333333,5,1804.268,1,1272.36,0.0,48.0803244123039
SYNCID0000016125,4569,Other Truck Transport Industries,Trucking and Freight,1,1,,,,,170,210.159529411765,5,886.588,20,13047.9305,26,4171.27615384615,,,,,3,977.32,5,1233.472,,,,,0.0,71.5639651041652
SYNCID0000016126,other,,,1,316720,,,,,30,58.4043333333333,2,4243.785,,,,,,,,,,,,,,,,,0.0,17.1111458343506
SYNCID0000016127,7799,Other Business Services n.e.c.,Management Consulting,1,0,,,,,,,,,2,1200.82,2,93.325,,,,,0,,7,444.247142857143,11,1635.80636363636,2,2151.145,0.0,72.856250834995
SYNCID0000016128,8669,Offices of Other Health Practitioners,Healthcare Providers,,0,,,,,17,295.953529411765,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000016129,5999,"Other Products n.e.c., Wholesale",General Merchandise Wholesale,8,2409515,,,,,176,235.775170454545,3,11252.5066666667,,,,,,,,,,,,,,,,,0.0,55.1418629852652
SYNCID0000016130,7739,Other Accounting and Bookkeeping Services,Management Consulting,,164543,,,,,1,199.54,0,,3,1361.67333333333,2,384.67,,,,,7,752.63,8,8297.49875,104,1443.02951923077,170,816.771705882353,0.0,43.6585260188646
SYNCID0000016131,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,270282,,,,,,,,,6,19180.2833333333,2,1358.75,,,,,30,7784.628,24,6505.44041666667,5,603.528,1,153.83,0.0,68.862236587461
SYNCID0000016132,other,,,,0,,,,,,,,,,,,,,,,,1,2.16,1,450.48,,,,,0.0,0.477200424178155
SYNCID0000016133,7511,Operators of Residential Buildings and Dwellings,Real Estate Operators,0,0,,,,,,,,,5,878.662,1,496.35,,,,,5,7149.454,3,145.05,,,,,0.0,97.7320359718816
SYNCID0000016134,4275,Painting and Decorating Work,Construction Trades and Finishing,2,115760,1,425.0,0,,42,119.405476190476,3,1721.46,,,,,,,,,8,3141.26875,3,372.556666666667,67,868.313582089552,30,1054.19266666667,0.335557169388154,70.0700138060063
SYNCID0000016135,8599,Other Educational Services,Educational Institutions,1,476918,,,,,16,72.935,0,,5,3369.152,0,,,,,,25,4819.5544,62,2909.60306451613,12,632.143333333333,16,514.4725,0.0,43.6453781098355
SYNCID0000016136,6359,Other Motor Vehicle Repair Shops,Automotive Dealerships and Repair,,0,,,,,29,108.463103448276,0,,173,8135.92774566474,79,11171.2441772152,,,,,2,1315.62,0,,10,1378.721,3,1864.33,0.0,61.6395548194082
SYNCID0000016137,3299,Other Transportation Equipment Industries,Metal Fabrication and Equipment Manufacturing,1,0,,,,,,,,,1,1218.55,0,,0,,2,1096.415,,,,,,,,,0.0,35.7201484443246
SYNCID0000016138,other,,,0,0,1,1032.43,3,1088.12666666667,9,90.8077777777778,0,,29,90746.754137931,11,14121.4072727273,,,,,,,,,,,,,0.15389139513976,94.3197037513014
SYNCID0000016139,7761,Offices of Lawyers and Notaries,Management Consulting,1,0,,,,,1,581.41,0,,,,,,,,,,,,,,1,1029.34,0,,0.0,100.0
SYNCID0000016140,other,,,0,0,,,,,7,357.117142857143,0,,14,71124.215,8,1681.6875,,,,,14,1158.265,9,5651.05555555556,0,,4,163.3275,0.0,93.9813734374318
SYNCID0000016141,8665,Offices of Physiotherapists-Occupational Therapists,Healthcare Providers,4,351876,,,,,,,,,2,443.705,0,,,,,,15,19311.7246666667,45,3242.06888888889,,,,,0.0,66.5732690171696
SYNCID0000016142,6111,Shoe Stores,,1,0,,,,,,,,,,,,,1,2042.12,0,,6,4640.56166666667,5,1242.08,13,894.795384615385,3,672.343333333333,0.0,83.460876473457
SYNCID0000016143,4499,Other Services Incidental to Construction n.e.c.,Construction Project Management,0,0,,,,,239,209.40280334728,5,3239.944,,,,,,,,,19,3121.98526315789,33,2435.02636363636,,,,,0.0,53.1102767872934
SYNCID0000016144,5231,"Drugs, Wholesale",Food and Beverage Wholesale,1,0,,,,,,,,,,,,,,,,,0,,2,199.94,,,,,0.0,0.0
SYNCID0000016145,7215,Holding Companies,Investment Companies,2,0,0,,1,542.44,100,399.1485,0,,0,,1,5185.52,,,,,2,1359.13,2,254.735,4,1379.4825,2,977.56,0.0,85.4596592087938
SYNCID0000016146,9921,Automobile and Truck Rental and Leasing Services,Miscellaneous Services,,1026742,,,,,22,472.65,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000016147,8652,"Offices of Physicians and Surgeons, Specialists",Healthcare Providers,,1,,,,,12,616.295833333333,1,107.17,2,9807.145,5,1359.548,1,516.22,0,,3,4369.61333333333,0,,3,3691.48666666667,1,230.16,0.0,87.8746892441647
SYNCID0000016148,9212,"Restaurants, Unlicensed (including Drive-Ins)",Restaurants and Bars,4,27196,,,,,,,,,1,662.68,0,,,,,,2,346.11,8,1700.46125,30,1116.95366666667,22,820.735,0.0,52.4079131890041
SYNCID0000016149,6031,Pharmacies,Grocery Stores,1,136442,,,,,74,286.00472972973,1,407.26,1,1151.04,3,1593.98333333333,,,,,8,1272.735,9,399.768888888889,0,,1,110.85,0.0,78.5048284525398
SYNCID0000016150,4561,General Freight Trucking Industry,Trucking and Freight,1,0,,,,,,,,,1,1647.49,0,,,,,,1,591.74,5,3589.184,4,1967.11,10,747.551,0.0,28.4489897013997
SYNCID0000016151,7599,Other Real Estate Operators,Real Estate Operators,0,0,,,,,,,,,2,1180.225,2,299.555,,,,,2,156.295,0,,15,1152.48733333333,1,1685.47,0.0,89.7298845175058
SYNCID0000016152,5621,"Hardware, Wholesale",Building Materials Wholesale,1,301597,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNCID0000016153,other,,,2,,,,,,,,,,1,1430.98,2,411.145,,,,,3,674.35,0,,0,,5,671.028,0.0,45.260408886373
SYNCID0000016154,7215,Holding Companies,Investment Companies,0,,,,,,,,,,1,13143.32,0,,,,,,2,1849.955,2,200.45,,,,,0.0,97.6751509064244
SYNCID0000016155,4113,Gas and Oil Pipelines,"Gas, Oil, and Energy Construction",,,1,583.13,2,8409.56,23,89.4908695652174,0,,1,1586.17,0,,,,,,,,,,1,2577.76,2,806.905,0.0,26.9643969398866
SYNCID0000016156,4011,Single Family Housing,Residential and Commercial Building Construction,4,0,11,474.982727272727,3,108.336666666667,91,264.787362637363,2,1595.455,6,1186.76166666667,4,2350.4425,,,,,3,1374.58666666667,3,99.3666666666667,,,,,10.2901084369116,75.4264643482833
SYNCID0000016157,8661,Offices of Chiropractors and Osteopaths,Healthcare Providers,1,35260,,,,,62,171.911935483871,1,13757.13,4,3406.97,3,157132.77,,,,,54,1981.87833333333,109,1526.30935779817,,,,,0.0,16.7734604688182
SYNCID0000016158,other,,,2,0,,,,,,,,,1,3637.21,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000016159,other,,,1,0,,,,,,,,,5,519.832,5,587.808,,,,,0,,3,1418.55666666667,,,,,0.0,26.5386410070789
SYNCID0000016160,4581,Taxicab Industry,Trucking and Freight,1,0,1,44.95,0,,24,234.64125,0,,,,,,,,,,7,14670.9142857143,2,2729.41,1,187.96,0,,0.0394230742244837,95.2123811782404
SYNCID0000016161,7292,"Estate, Trust and Agency Funds",Investment Companies,0,,,,,,,,,,,,,,,,,,,,,,2,599.715,3,320.53,0.0,55.502956937002
SYNCID0000016162,4931,Water Systems Industry,Storage and Warehousing,1,751055,,,,,34,163.790882352941,1,2117.63,2,3051.225,8,1377.98875,2,36486.19,0,,43,1245.46325581395,17,9302.94941176471,2,2299.665,2,603.01,0.0,45.2901779463067
SYNCID0000016163,7771,Management Consulting Services,Management Consulting,1,384954,,,,,106,162.865,3,664.233333333333,4,2613.84,4,1621.77,,,,,3,5487.98666666667,5,929.59,4,958.065,5,589.682,0.0,74.9168570327911
SYNCID0000016164,7739,Other Accounting and Bookkeeping Services,Management Consulting,1,32453,1,1034.42,0,,188,199.668882978723,2,126.725,52,2982.42038461538,21,7438.59523809524,,,,,,,,,,,,,0.295445604414781,55.311588835411
SYNCID0000016165,4561,General Freight Trucking Industry,Trucking and Freight,,560836,,,,,78,232.485769230769,2,559.465,0,,1,10758.12,,,,,5,1441.854,5,3766.994,,,,,0.0,45.2110937829475
SYNCID0000016166,9841,Labour Organizations,Professional and Civic Organizations,0,0,,,,,17,373.012352941176,0,,9,657.528888888889,6,204.393333333333,,,,,1,98038.35,0,,,,,,0.0,98.9003590986237
SYNCID0000016167,other,,,1,,1,431.68,2,841.2,20,804.534,0,,,,,,,,,,,,,,,,,,11.0227764606619,90.7584609739431
SYNCID0000016169,6599,Other Retail Stores n.e.c.,Specialty Stores,,0,,,,,,,,,,,,,3,5348.10333333333,0,,34,7286.225,15,1707.69533333333,,,,,0.0,91.1485168926415
SYNCID0000016171,7721,Computer Services,Management Consulting,1,0,,,,,,,,,,,,,,,,,16,1016.69375,10,1665.271,19,884.738947368421,25,1153.5904,0.0,42.0991525858408
SYNCID0000016172,9631,Entertainment Production Companies and Artists,Entertainment and Recreation,,1668008,,,,,1,222.28,0,,53,3814.27226415094,11,1834.48909090909,,,,,4,479.8525,7,1899.89285714286,24,1487.85541666667,12,1494.95916666667,0.0,82.3562916524706
SYNCID0000016176,9113,Tourist Courts and Cabins,Hotels and Lodging,0,0,,,,,,,,,15,4262.244,5,3853.756,,,,,3,3901.54333333333,0,,,,,,0.0,79.6972132845319
SYNCID0000016177,7721,Computer Services,Management Consulting,25,2504729,,,,,5,178.122,0,,13,2497.34076923077,25,1714.4984,1,3167.68,1,53032.1,106,9501.27141509434,41,6874.8112195122,2,668.625,3,1170.17666666667,0.0,73.2678342400551
SYNCID0000016178,6541,Sporting Goods Stores,Specialty Stores,90,7102418,,,,,,,,,,,,,,,,,0,,3,5370.24666666667,,,,,0.0,0.0
SYNCID0000016179,other,,,0,,,,,,,,,,,,,,,,,,5,680.612,3,27710.73,,,,,0.0,3.93257083096195
SYNCID0000016180,9712,Beauty Shops,Personal and Household Services,5,782431,1,52.46,0,,258,242.091472868217,4,869.45,5,1152.294,5,1876.072,,,,,0,,1,10.32,4,729.58,6,977.846666666667,0.0583359400654372,79.165907257865
SYNCID0000016181,4275,Painting and Decorating Work,Construction Trades and Finishing,1,12706,1,250.66,2,292.545,124,186.433951612903,2,92.785,1,4339.49,0,,,,,,,,,,,,,,1.25761009487117,97.293899774638
SYNCID0000016182,other,,,2,17959,,,,,5,454.546,0,,,,,,,,,,14,1242.22571428571,3,12656.8066666667,4,738.97,0,,0.0,37.332396548022
SYNCID0000016183,0711,Conventional Crude Oil and Natural Gas Industry,Crude Oil and Natural Gas Extraction,1,0,,,,,63,247.625238095238,2,81.145,0,,2,768.72,,,,,1,1484.99,2,616.46,0,,1,134.59,0.0,84.7799442454629
SYNCID0000016184,other,,,,,,,,,35,216.548857142857,2,613.33,7,2706.69285714286,4,5592.295,,,,,4,155.2625,7,1651.29,,,,,0.0,43.5734305715484
SYNCID0000016185,other,,,0,0,,,,,,,,,1531,3784.35679947747,604,4769.96306291391,,,,,0,,1,154.17,,,,,0.0,66.7874209988942
SYNCID0000016186,other,,,2,0,,,,,,,,,,,,,,,,,19,850.713684210526,14,1580.10571428571,,,,,0.0,42.218997289803
SYNCID0000016187,7292,"Estate, Trust and Agency Funds",Investment Companies,2,174444,,,,,,,,,1,513.86,2,2182.465,,,,,15,5010.69,3,600.22,44,1218.41522727273,23,600.9,0.0,86.6107142074768
SYNCID0000016188,9699,Other Amusement and Recreational Services n.e.c.,Entertainment and Recreation,1,,,,,,49,118.520612244898,1,2149.89,2,1787.585,0,,,,,,10,679.534,5,2936.598,5,741.954,5,236.778,0.0,52.4680671665889
SYNCID0000016190,4299,Other Trade Work n.e.c.,Construction Trades and Finishing,1,0,,,,,,,,,,,,,,,,,44,6017.17704545454,19,22138.2721052632,1,214.77,0,,0.0,38.648109292894
SYNCID0000016191,7215,Holding Companies,Investment Companies,1,0,,,,,,,,,0,,1,13244.76,,,,,,,,,,,,,0.0,0.0
SYNCID0000016192,4561,General Freight Trucking Industry,Trucking and Freight,1,34436,1,854.06,0,,44,405.951363636364,2,548.965,64,3096.38703125,53,8110.1041509434,,,,,2,898.26,0,,1,32.32,0,,0.131465245940187,33.6665199305629
SYNCID0000016193,8665,Offices of Physiotherapists-Occupational Therapists,Healthcare Providers,0,0,,,,,16,285.77375,1,57.2,,,,,,,,,9,3774.54111111111,5,9663.698,3,275.7,12,382.92,0.0,42.6357911343467
SYNCID0000016194,other,,,1,1,,,,,,,,,17,4329.74352941176,11,3682.26636363636,,,,,15,2331.32533333333,10,13814.968,0,,1,356.1,0.0,37.7540746648405
SYNCID0000016195,7215,Holding Companies,Investment Companies,2,121989,,,,,,,,,20,2009.554,14,5305.75857142857,,,,,,,,,,,,,0.0,35.110057769737
SYNCID0000016196,7752,Offices of Engineers,Management Consulting,1,421875,,,,,6,48.3683333333333,0,,6,15252.755,3,14845.96,,,,,0,,4,584.345,5,819.794,0,,0.0,67.1698126157849
SYNCID0000016197,7292,"Estate, Trust and Agency Funds",Investment Companies,1,27527,,,,,58,137.646206896552,2,542.42,,,,,,,,,,,,,,,,,0.0,88.0370344231346
SYNCID0000016198,4241,Plumbing,Construction Trades and Finishing,1,0,,,,,,,,,,,,,,,,,9,895.721111111111,8,558.91625,,,,,0.0,64.323033443391
SYNCID0000016199,7215,Holding Companies,Investment Companies,1,206158,,,,,,,,,1,20181.11,0,,,,,,4,119.0775,1,575.73,,,,,0.0,97.2885323185679
SYNCID0000016200,9212,"Restaurants, Unlicensed (including Drive-Ins)",Restaurants and Bars,5,345405,,,,,,,,,2,57120.91,4,1987.4575,,,,,16,4706.419375,116,4116.6624137931,,,,,0.0,28.0795396096631
SYNCID0000016201,6011,Food (Groceries) Stores,Grocery Stores,5,671308,,,,,6,45.9966666666667,1,348.58,179,2943.5456424581,186,4254.86510752688,,,,,1,10.63,1,153.9,0,,1,3214.18,0.0,39.8684219730752
SYNCID0000016202,7511,Operators of Residential Buildings and Dwellings,Real Estate Operators,0,0,,,,,,,,,1,592.3,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000016203,7761,Offices of Lawyers and Notaries,Management Consulting,1,111437,,,,,4,122.0,0,,17,6771.98941176471,15,1173.656,,,,,28,3934.84892857143,70,2135.969,0,,1,96.71,0.0,57.4512940572021
SYNCID0000016204,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,1,5391.08,0,,,,,,1,1223.93,2,159.58,,,,,0.0,95.3972861928681
SYNCID0000016205,8666,Offices of Optometrists,Healthcare Providers,,0,,,,,,,,,14,6700.05285714286,6,1223.32166666667,,,,,17,1631.04352941176,4,94149.595,,,,,0.0,24.0428218835109
SYNCID0000016206,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,61396,2,367.23,8,800.215,197,371.003350253807,3,366.313333333333,16,2441.86875,12,1039.11,,,,,1,302.77,0,,,,,,3.22652905869923,85.0035561207367
SYNCID0000016207,8654,"Offices of Dentists, Specialists",Healthcare Providers,15,3619435,,,,,,,,,1,1367.93,0,,,,,,2,3916.285,5,4076.224,,,,,0.0,31.1020829826088
SYNCID0000016208,other,,,0,0,,,,,4,183.375,0,,4,262.305,1,296.33,,,,,,,,,,,,,0.0,85.7468555349799
SYNCID0000016209,4821,Telecommunication Carriers Industry,Broadcasting and Telecommunications,20,1198980,7,211.658571428571,0,,224,181.598839285714,8,158.865,7,6710.19142857143,7,1805.89285714286,,,,,1,75.28,2,1457.085,5,900.21,1,315.2,1.33660252653701,84.536129161699
SYNCID0000016210,other,,,,0,3,203.796666666667,0,,9,191.36,0,,,,,,,,,,0,,1,5.94,40,1314.40325,12,2575.44583333333,0.712400978547804,63.981692137302
